country_code,year,govt_debt,country_name
CHE,2026,37.7185606616588,Switzerland
DEU,2000,63.1486972999469,Germany
DEU,2001,61.7215580710515,Germany
DEU,2002,64.549840708203,Germany
DEU,2003,67.3005972591313,Germany
DEU,2004,69.4931803298481,Germany
DEU,2005,71.772931344718,Germany
DEU,2006,68.9709547056245,Germany
DEU,2007,66.2664787311524,Germany
DEU,2008,70.9258484424051,Germany
DEU,2009,77.4979424330694,Germany
DEU,2010,86.748629116339,Germany
DEU,2011,85.6302321274681,Germany
DEU,2012,88.1473824405799,Germany
DEU,2013,83.3835731085379,Germany
DEU,2014,83.3149723916785,Germany
DEU,2015,79.2838250293903,Germany
DEU,2016,76.6581974523391,Germany
DEU,2017,71.8157740261429,Germany
DEU,2018,68.7391786567779,Germany
DEU,2019,67.5840027543506,Germany
DEU,2020,80.964164617834,Germany
DEU,2021,78.5846109449674,Germany
DEU,2022,64.0599711457971,Germany
DEU,2023,63.3091126973894,Germany
DEU,2024,62.8277245863306,Germany
DEU,2025,64.0616847682257,Germany
DEU,2026,65.6421508131695,Germany
DNK,2000,61.9597130181902,Denmark
DNK,2001,59.856084545875,Denmark
DNK,2002,59.9361969945521,Denmark
DNK,2003,58.245389129782,Denmark
DNK,2004,54.4623449970171,Denmark
DNK,2005,44.2370598609735,Denmark
DNK,2006,40.2763818043035,Denmark
DNK,2007,37.6194316317203,Denmark
DNK,2008,43.8694732851004,Denmark
DNK,2009,53.0170350591871,Denmark
DNK,2010,56.4095853999313,Denmark
DNK,2011,65.1371243173226,Denmark
DNK,2012,65.1811106536194,Denmark
DNK,2013,59.7685871430525,Denmark
DNK,2014,64.0874031269351,Denmark
DNK,2015,58.4708708690603,Denmark
DNK,2016,57.3710877620338,Denmark
DNK,2017,54.5200449386036,Denmark
DNK,2018,53.0351489722615,Denmark
DNK,2019,54.787285626578,Denmark
DNK,2020,63.8298320718149,Denmark
DNK,2021,55.0227070923266,Denmark
DNK,2022,40.1506449409329,Denmark
DNK,2023,40.7365334374564,Denmark
DNK,2024,38.5440758354748,Denmark
DNK,2025,35.3803614408627,Denmark
DNK,2026,33.6462086152239,Denmark
FIN,2000,53.5370199287317,Finland
FIN,2001,50.6849315068493,Finland
FIN,2002,50.4298032875236,Finland
FIN,2003,51.8317360296347,Finland
FIN,2004,51.7679742473589,Finland
FIN,2005,48.5728687160677,Finland
FIN,2006,45.9797178079497,Finland
FIN,2007,42.0567842231595,Finland
FIN,2008,40.8565118685426,Finland
FIN,2009,51.9349602443118,Finland
FIN,2010,58.8646111816824,Finland
FIN,2011,60.5686676279376,Finland
FIN,2012,67.7599337252592,Finland
FIN,2013,69.507658589562,Finland
FIN,2014,76.0491608170802,Finland
FIN,2015,79.6995128263688,Finland
FIN,2016,81.1113634994,Finland
FIN,2017,79.033937678567,Finland
FIN,2018,78.6783381125893,Finland
FIN,2019,78.7932147678588,Finland
FIN,2020,90.8573652527426,Finland
FIN,2021,85.0701870045506,Finland
FIN,2022,81.2775471095493,Finland
FIN,2023,85.032692194922,Finland
FIN,2024,90.2032903319323,Finland
FIN,2025,94.5318511201348,Finland
FIN,2026,98.3944735328542,Finland
FRA,2000,73.3063901838937,France
FRA,2001,72.550294493121,France
FRA,2002,76.2231213914528,France
FRA,2003,80.0813279586553,France
FRA,2004,81.8216560208577,France
FRA,2005,83.1418331161732,France
FRA,2006,78.208959617219,France
FRA,2007,77.3002379949947,France
FRA,2008,83.5147396473975,France
FRA,2009,97.9339634477208,France
FRA,2010,101.305561727061,France
FRA,2011,103.450407398728,France
FRA,2012,111.407212808757,France
FRA,2013,112.65361809912,France
FRA,2014,120.811845421516,France
FRA,2015,121.478950926626,France
FRA,2016,124.98302051176,France
FRA,2017,124.796743272266,France
FRA,2018,122.722652815095,France
FRA,2019,122.727216732586,France
FRA,2020,144.658388928659,France
FRA,2021,136.854049946181,France
FRA,2022,115.499816530113,France
FRA,2023,116.20241287318,France
FRA,2024,116.639891920667,France
FRA,2025,120.120648857392,France
FRA,2026,123.351423220598,France
GBR,2000,37.5490039003982,United Kingdom
GBR,2001,34.8238482384824,United Kingdom
GBR,2002,35.3393390175834,United Kingdom
GBR,2003,36.642318190387,United Kingdom
GBR,2004,39.6664112307415,United Kingdom
GBR,2005,40.8689405800396,United Kingdom
GBR,2006,41.8863660965577,United Kingdom
GBR,2007,42.9765764511716,United Kingdom
GBR,2008,50.5540135949125,United Kingdom
GBR,2009,64.4736293650463,United Kingdom
GBR,2010,75.5181673421671,United Kingdom
GBR,2011,81.0664423079802,United Kingdom
GBR,2012,84.0903916343538,United Kingdom
GBR,2013,84.9483419336953,United Kingdom
GBR,2014,86.511354800311,United Kingdom
GBR,2015,87.3400428212214,United Kingdom
GBR,2016,87.2509608406014,United Kingdom
GBR,2017,86.1169680653742,United Kingdom
GBR,2018,85.5839053877882,United Kingdom
GBR,2019,84.9367121756658,United Kingdom
GBR,2020,104.7870307617,United Kingdom
GBR,2021,103.446835772212,United Kingdom
GBR,2022,97.5105281041974,United Kingdom
GBR,2023,98.8692170960742,United Kingdom
GBR,2024,100.136621164422,United Kingdom
GBR,2025,101.631578331553,United Kingdom
GBR,2026,104.168771521771,United Kingdom
ISR,2000,79.5825150814462,Israel
ISR,2001,83.661798618642,Israel
ISR,2002,90.1647613506434,Israel
ISR,2003,92.8675151358772,Israel
ISR,2004,91.3053230397228,Israel
ISR,2005,88.0639333108575,Israel
ISR,2006,80.0974030492023,Israel
ISR,2007,72.9653547987892,Israel
ISR,2008,70.1499468613929,Israel
ISR,2009,72.4677068686896,Israel
ISR,2010,68.9397062725804,Israel
ISR,2011,67.0977408138151,Israel
ISR,2012,66.7863705929991,Israel
ISR,2013,65.7966043500343,Israel
ISR,2014,64.7083632352732,Israel
ISR,2015,63.1220218469315,Israel
ISR,2016,61.4715734520826,Israel
ISR,2017,59.6294191500637,Israel
ISR,2018,59.9314632338152,Israel
ISR,2019,59.0898598302428,Israel
ISR,2020,71.078429800466,Israel
ISR,2021,67.7938811252463,Israel
ISR,2022,60.4720672263795,Israel
ISR,2023,61.6124649471866,Israel
ISR,2024,66.0562221281272,Israel
ISR,2025,68.3364339704491,Israel
ISR,2026,67.937821368903,Israel
ITA,2000,118.14757748199,Italy
ITA,2001,116.953995386449,Italy
ITA,2002,115.837563129725,Italy
ITA,2003,113.631835676504,Italy
ITA,2004,115.640980564669,Italy
ITA,2005,118.42249475059,Italy
ITA,2006,115.369308336121,Italy
ITA,2007,110.77430706823,Italy
ITA,2008,113.651467963628,Italy
ITA,2009,126.390381756578,Italy
ITA,2010,124.985521750379,Italy
ITA,2011,118.620743001272,Italy
ITA,2012,137.230452474541,Italy
ITA,2013,144.573346866834,Italy
ITA,2014,157.320431417934,Italy
ITA,2015,157.776701055187,Italy
ITA,2016,154.896858175269,Italy
ITA,2017,151.985261051417,Italy
ITA,2018,147.039579043954,Italy
ITA,2019,154.398704748268,Italy
ITA,2020,183.419726908598,Italy
ITA,2021,170.351698956357,Italy
ITA,2022,145.163386697591,Italy
ITA,2023,147.53610750594,Italy
ITA,2024,148.090562415153,Italy
ITA,2025,149.415474608959,Italy
ITA,2026,150.893804999852,Italy
JPN,2000,130.700618283516,Japan
JPN,2001,135.949181412945,Japan
JPN,2002,143.19299334749,Japan
JPN,2003,150.880071653135,Japan
JPN,2004,154.534871398972,Japan
JPN,2005,154.643216086064,Japan
JPN,2006,152.933216386114,Japan
JPN,2007,152.996560053864,Japan
JPN,2008,158.61456512571,Japan
JPN,2009,177.227817643569,Japan
JPN,2010,181.502084146835,Japan
JPN,2011,196.286076562622,Japan
JPN,2012,205.435945200816,Japan
JPN,2013,208.493099870533,Japan
JPN,2014,214.756893212192,Japan
JPN,2015,217.650684233886,Japan
JPN,2016,218.815082758871,Japan
JPN,2017,218.547171892318,Japan
JPN,2018,221.805481773264,Japan
JPN,2019,223.877540302582,Japan
JPN,2020,240.461035482328,Japan
JPN,2021,240.76036359343,Japan
JPN,2022,240.001113079414,Japan
JPN,2023,227.021499391151,Japan
JPN,2024,222.027515054423,Japan
JPN,2025,213.275002696894,Japan
JPN,2026,208.276089870787,Japan
KOR,2008,26.9982732779539,South Korea
KOR,2009,28.9465187557929,South Korea
KOR,2010,30.7128340128987,South Korea
KOR,2011,33.182454232972,South Korea
KOR,2012,35.6038867486322,South Korea
KOR,2013,37.208008354498,South Korea
KOR,2014,39.9208083847228,South Korea
KOR,2015,41.3415693463495,South Korea
KOR,2016,40.6891683813277,South Korea
KOR,2017,38.737835155615,South Korea
KOR,2018,39.6107414269588,South Korea
KOR,2019,41.7175790307755,South Korea
KOR,2020,47.1483966123133,South Korea
KOR,2021,47.6071889448418,South Korea
KOR,2022,46.2348388607105,South Korea
KOR,2023,48.5781011516895,South Korea
KOR,2024,46.047965701959,South Korea
KOR,2025,49.1564743368065,South Korea
KOR,2026,52.0381672403938,South Korea
NLD,2000,62.5729481670115,Netherlands
NLD,2001,58.5206207654617,Netherlands
NLD,2002,58.9651326684174,Netherlands
NLD,2003,59.9215990685038,Netherlands
NLD,2004,60.2969868173258,Netherlands
NLD,2005,59.4962656862887,Netherlands
NLD,2006,53.0452361181067,Netherlands
NLD,2007,50.3729127002219,Netherlands
NLD,2008,62.4925932634772,Netherlands
NLD,2009,65.0048078601373,Netherlands
NLD,2010,69.2876761357889,Netherlands
NLD,2011,73.5987323316435,Netherlands
NLD,2012,79.2421310560885,Netherlands
NLD,2013,78.6413090834793,Netherlands
NLD,2014,82.9747044332072,Netherlands
NLD,2015,79.0095435868613,Netherlands
NLD,2016,76.5598622834296,Netherlands
NLD,2017,69.9349215943677,Netherlands
NLD,2018,65.2542534317641,Netherlands
NLD,2019,61.4423882323874,Netherlands
NLD,2020,68.9387955537105,Netherlands
NLD,2021,64.468218327734,Netherlands
NLD,2022,52.7658923436332,Netherlands
NLD,2023,50.8702997244067,Netherlands
NLD,2024,48.1995891189578,Netherlands
NLD,2025,48.8903392772734,Netherlands
NLD,2026,50.8098383045719,Netherlands
NOR,2000,32.7764569302089,Norway
NOR,2001,31.832714307507,Norway
NOR,2002,39.1110159224369,Norway
NOR,2003,48.3992921591977,Norway
NOR,2004,50.2183015374222,Norway
NOR,2005,47.2129724121424,Norway
NOR,2006,58.0447774074194,Norway
NOR,2007,55.8464333561848,Norway
NOR,2008,54.4622429992796,Norway
NOR,2009,48.6123771986202,Norway
NOR,2010,48.9697933215141,Norway
NOR,2011,34.5074199383685,Norway
NOR,2012,35.8068481500515,Norway
NOR,2013,36.3903589740275,Norway
NOR,2014,34.8586886424942,Norway
NOR,2015,40.2791466185842,Norway
NOR,2016,44.2842907733709,Norway
NOR,2017,44.4832736150519,Norway
NOR,2018,45.2712241104002,Norway
NOR,2019,46.5248626817757,Norway
NOR,2020,53.2641644338199,Norway
NOR,2021,48.007045439197,Norway
NOR,2022,42.1736275064732,Norway
NOR,2023,50.9543651264248,Norway
NZL,2000,36.2396910701007,New Zealand
NZL,2001,34.2815930424644,New Zealand
NZL,2002,32.4209975977783,New Zealand
NZL,2003,30.4149482466404,New Zealand
NZL,2004,27.6775585291488,New Zealand
NZL,2005,26.5287195774395,New Zealand
NZL,2006,26.156417354476,New Zealand
NZL,2007,25.0811764704617,New Zealand
NZL,2008,28.12296720094,New Zealand
NZL,2009,33.2780238037209,New Zealand
NZL,2010,38.5619760337599,New Zealand
NZL,2011,43.4589501249529,New Zealand
NZL,2012,44.5305667088771,New Zealand
NZL,2013,43.4944385241454,New Zealand
NZL,2014,43.6845087338969,New Zealand
NZL,2015,43.2881712346869,New Zealand
NZL,2016,40.8510582075785,New Zealand
NZL,2017,38.8428111612919,New Zealand
NZL,2018,36.7421744370003,New Zealand
NZL,2019,39.565731544143,New Zealand
NZL,2020,45.8156664097133,New Zealand
NZL,2021,48.4746452413508,New Zealand
NZL,2022,52.2550751101041,New Zealand
NZL,2023,54.8202530519604,New Zealand
NZL,2024,57.7566946328743,New Zealand
NZL,2025,59.5925631310634,New Zealand
NZL,2026,61.5079404628894,New Zealand
SWE,2000,58.8019274651326,Sweden
SWE,2001,60.6181208752167,Sweden
SWE,2002,60.3283381563819,Sweden
SWE,2003,59.640973259299,Sweden
SWE,2004,59.3396764101595,Sweden
SWE,2005,60.2040739439249,Sweden
SWE,2006,53.6942538036279,Sweden
SWE,2007,48.4760690624251,Sweden
SWE,2008,48.9271293051452,Sweden
SWE,2009,50.2185178332634,Sweden
SWE,2010,47.9708578363686,Sweden
SWE,2011,48.0191680416528,Sweden
SWE,2012,48.3975105908766,Sweden
SWE,2013,51.318545224837,Sweden
SWE,2014,58.5264401763602,Sweden
SWE,2015,56.4350432453843,Sweden
SWE,2016,55.8266207995881,Sweden
SWE,2017,53.3446080995164,Sweden
SWE,2018,52.0603471548563,Sweden
SWE,2019,48.1934837090737,Sweden
SWE,2020,53.8314078366114,Sweden
SWE,2021,50.7323085055132,Sweden
SWE,2022,45.6731570388132,Sweden
SWE,2023,42.869424405466,Sweden
SWE,2024,47.1031678993223,Sweden
SWE,2025,48.0575471294028,Sweden
SWE,2026,49.217212041546,Sweden
USA,2000,53.1979176177978,United States
USA,2001,53.1929386409604,United States
USA,2002,55.5707278313398,United States
USA,2003,58.6928524408893,United States
USA,2004,66.1909423854488,United States
USA,2005,65.534081584932,United States
USA,2006,64.2932766572355,United States
USA,2007,64.7092932838486,United States
USA,2008,73.6125712212574,United States
USA,2009,86.8173892478639,United States
USA,2010,95.3836511479755,United States
USA,2011,99.7533258825641,United States
USA,2012,103.394192311171,United States
USA,2013,104.732976374046,United States
USA,2014,104.659821148326,United States
USA,2015,105.148352127975,United States
USA,2016,107.094421188037,United States
USA,2017,106.074741349124,United States
USA,2018,107.334133871708,United States
USA,2019,108.47084525119,United States
USA,2020,132.21997567611,United States
USA,2021,124.753748006561,United States
USA,2022,118.87208807937,United States
USA,2023,121.521123784798,United States
USA,2024,123.116555063961,United States
USA,2025,122.63039319888,United States
USA,2026,125.16635670599,United States
