date,geography,population
1951-07-01,Alberta,943000.0
1951-10-01,Alberta,950000.0
1952-01-01,Alberta,959000.0
1952-04-01,Alberta,965000.0
1952-07-01,Alberta,977000.0
1952-10-01,Alberta,985000.0
1953-01-01,Alberta,994000.0
1953-04-01,Alberta,1002000.0
1953-07-01,Alberta,1016000.0
1953-10-01,Alberta,1029000.0
1954-01-01,Alberta,1039000.0
1954-04-01,Alberta,1047000.0
1954-07-01,Alberta,1061000.0
1954-10-01,Alberta,1070000.0
1955-01-01,Alberta,1078000.0
1955-04-01,Alberta,1084000.0
1955-07-01,Alberta,1094000.0
1955-10-01,Alberta,1102000.0
1956-01-01,Alberta,1109000.0
1956-04-01,Alberta,1118000.0
1956-07-01,Alberta,1126000.0
1956-10-01,Alberta,1136000.0
1957-01-01,Alberta,1144000.0
1957-04-01,Alberta,1153000.0
1957-07-01,Alberta,1169000.0
1957-10-01,Alberta,1179000.0
1958-01-01,Alberta,1191000.0
1958-04-01,Alberta,1198000.0
1958-07-01,Alberta,1211000.0
1958-10-01,Alberta,1221000.0
1959-01-01,Alberta,1233000.0
1959-04-01,Alberta,1241000.0
1959-07-01,Alberta,1252000.0
1959-10-01,Alberta,1263000.0
1960-01-01,Alberta,1274000.0
1960-04-01,Alberta,1282000.0
1960-07-01,Alberta,1296000.0
1960-10-01,Alberta,1307000.0
1961-01-01,Alberta,1317000.0
1961-04-01,Alberta,1325000.0
1961-07-01,Alberta,1335000.0
1961-10-01,Alberta,1345000.0
1962-01-01,Alberta,1356000.0
1962-04-01,Alberta,1363000.0
1962-07-01,Alberta,1373000.0
1962-10-01,Alberta,1382000.0
1963-01-01,Alberta,1391000.0
1963-04-01,Alberta,1398000.0
1963-07-01,Alberta,1407000.0
1963-10-01,Alberta,1414000.0
1964-01-01,Alberta,1419000.0
1964-04-01,Alberta,1425000.0
1964-07-01,Alberta,1431000.0
1964-10-01,Alberta,1436000.0
1965-01-01,Alberta,1443000.0
1965-04-01,Alberta,1445000.0
1965-07-01,Alberta,1451000.0
1965-10-01,Alberta,1453000.0
1966-01-01,Alberta,1456000.0
1966-04-01,Alberta,1459000.0
1966-07-01,Alberta,1465000.0
1966-10-01,Alberta,1470000.0
1967-01-01,Alberta,1476000.0
1967-04-01,Alberta,1483000.0
1967-07-01,Alberta,1493000.0
1967-10-01,Alberta,1501000.0
1968-01-01,Alberta,1510000.0
1968-04-01,Alberta,1518000.0
1968-07-01,Alberta,1527000.0
1968-10-01,Alberta,1536000.0
1969-01-01,Alberta,1546000.0
1969-04-01,Alberta,1553000.0
1969-07-01,Alberta,1562000.0
1969-10-01,Alberta,1571000.0
1970-01-01,Alberta,1579000.0
1970-04-01,Alberta,1589000.0
1970-07-01,Alberta,1597000.0
1970-10-01,Alberta,1607000.0
1971-01-01,Alberta,1616000.0
1971-04-01,Alberta,1623000.0
1971-07-01,Alberta,1665717.0
1971-10-01,Alberta,1675638.0
1972-01-01,Alberta,1679985.0
1972-04-01,Alberta,1686758.0
1972-07-01,Alberta,1694090.0
1972-10-01,Alberta,1705519.0
1973-01-01,Alberta,1710866.0
1973-04-01,Alberta,1717910.0
1973-07-01,Alberta,1725327.0
1973-10-01,Alberta,1735396.0
1974-01-01,Alberta,1739942.0
1974-04-01,Alberta,1746975.0
1974-07-01,Alberta,1754621.0
1974-10-01,Alberta,1769880.0
1975-01-01,Alberta,1782575.0
1975-04-01,Alberta,1795097.0
1975-07-01,Alberta,1808689.0
1975-10-01,Alberta,1825051.0
1976-01-01,Alberta,1839191.0
1976-04-01,Alberta,1852651.0
1976-07-01,Alberta,1869287.0
1976-10-01,Alberta,1896466.0
1977-01-01,Alberta,1914570.0
1977-04-01,Alberta,1931214.0
1977-07-01,Alberta,1948263.0
1977-10-01,Alberta,1974721.0
1978-01-01,Alberta,1991454.0
1978-04-01,Alberta,2006745.0
1978-07-01,Alberta,2022241.0
1978-10-01,Alberta,2047919.0
1979-01-01,Alberta,2064776.0
1979-04-01,Alberta,2079840.0
1979-07-01,Alberta,2096966.0
1979-10-01,Alberta,2128647.0
1980-01-01,Alberta,2149996.0
1980-04-01,Alberta,2168863.0
1980-07-01,Alberta,2191029.0
1980-10-01,Alberta,2227159.0
1981-01-01,Alberta,2249907.0
1981-04-01,Alberta,2270227.0
1981-07-01,Alberta,2291104.0
1981-10-01,Alberta,2319715.0
1982-01-01,Alberta,2337458.0
1982-04-01,Alberta,2352042.0
1982-07-01,Alberta,2369827.0
1982-10-01,Alberta,2378405.0
1983-01-01,Alberta,2383354.0
1983-04-01,Alberta,2388090.0
1983-07-01,Alberta,2393587.0
1983-10-01,Alberta,2394239.0
1984-01-01,Alberta,2394892.0
1984-04-01,Alberta,2396706.0
1984-07-01,Alberta,2393907.0
1984-10-01,Alberta,2390913.0
1985-01-01,Alberta,2395813.0
1985-04-01,Alberta,2401499.0
1985-07-01,Alberta,2404490.0
1985-10-01,Alberta,2407001.0
1986-01-01,Alberta,2415590.0
1986-04-01,Alberta,2424950.0
1986-07-01,Alberta,2432930.0
1986-10-01,Alberta,2429949.0
1987-01-01,Alberta,2432958.0
1987-04-01,Alberta,2439074.0
1987-07-01,Alberta,2440877.0
1987-10-01,Alberta,2437537.0
1988-01-01,Alberta,2443396.0
1988-04-01,Alberta,2450646.0
1988-07-01,Alberta,2456614.0
1988-10-01,Alberta,2465242.0
1989-01-01,Alberta,2477533.0
1989-04-01,Alberta,2489032.0
1989-07-01,Alberta,2498325.0
1989-10-01,Alberta,2507203.0
1990-01-01,Alberta,2520056.0
1990-04-01,Alberta,2532621.0
1990-07-01,Alberta,2547788.0
1990-10-01,Alberta,2563142.0
1991-01-01,Alberta,2572947.0
1991-04-01,Alberta,2580625.0
1991-07-01,Alberta,2592306.0
1991-10-01,Alberta,2604031.0
1992-01-01,Alberta,2611786.0
1992-04-01,Alberta,2620771.0
1992-07-01,Alberta,2632672.0
1992-10-01,Alberta,2643421.0
1993-01-01,Alberta,2650886.0
1993-04-01,Alberta,2658293.0
1993-07-01,Alberta,2667292.0
1993-10-01,Alberta,2678623.0
1994-01-01,Alberta,2683346.0
1994-04-01,Alberta,2691443.0
1994-07-01,Alberta,2700606.0
1994-10-01,Alberta,2709011.0
1995-01-01,Alberta,2715701.0
1995-04-01,Alberta,2724946.0
1995-07-01,Alberta,2734519.0
1995-10-01,Alberta,2745255.0
1996-01-01,Alberta,2753463.0
1996-04-01,Alberta,2762903.0
1996-07-01,Alberta,2775133.0
1996-10-01,Alberta,2789691.0
1997-01-01,Alberta,2799561.0
1997-04-01,Alberta,2813157.0
1997-07-01,Alberta,2829848.0
1997-10-01,Alberta,2847526.0
1998-01-01,Alberta,2859305.0
1998-04-01,Alberta,2876753.0
1998-07-01,Alberta,2899066.0
1998-10-01,Alberta,2915781.0
1999-01-01,Alberta,2926079.0
1999-04-01,Alberta,2937393.0
1999-07-01,Alberta,2952692.0
1999-10-01,Alberta,2966682.0
2000-01-01,Alberta,2974517.0
2000-04-01,Alberta,2988465.0
2000-07-01,Alberta,3004198.0
2000-10-01,Alberta,3016947.0
2001-01-01,Alberta,3027941.0
2001-04-01,Alberta,3041238.0
2001-07-01,Alberta,3058554.0
2001-10-01,Alberta,3078756.0
2002-01-01,Alberta,3092506.0
2002-04-01,Alberta,3108716.0
2002-07-01,Alberta,3128757.0
2002-10-01,Alberta,3145227.0
2003-01-01,Alberta,3155370.0
2003-04-01,Alberta,3169295.0
2003-07-01,Alberta,3183291.0
2003-10-01,Alberta,3198059.0
2004-01-01,Alberta,3209557.0
2004-04-01,Alberta,3223659.0
2004-07-01,Alberta,3238817.0
2004-10-01,Alberta,3260721.0
2005-01-01,Alberta,3276908.0
2005-04-01,Alberta,3296359.0
2005-07-01,Alberta,3321839.0
2005-10-01,Alberta,3346802.0
2006-01-01,Alberta,3371851.0
2006-04-01,Alberta,3396809.0
2006-07-01,Alberta,3421435.0
2006-10-01,Alberta,3453945.0
2007-01-01,Alberta,3472779.0
2007-04-01,Alberta,3490849.0
2007-07-01,Alberta,3514151.0
2007-10-01,Alberta,3533414.0
2008-01-01,Alberta,3548804.0
2008-04-01,Alberta,3567475.0
2008-07-01,Alberta,3595875.0
2008-10-01,Alberta,3619319.0
2009-01-01,Alberta,3638505.0
2009-04-01,Alberta,3659235.0
2009-07-01,Alberta,3679010.0
2009-10-01,Alberta,3694318.0
2010-01-01,Alberta,3702290.0
2010-04-01,Alberta,3714999.0
2010-07-01,Alberta,3732104.0
2010-10-01,Alberta,3747235.0
2011-01-01,Alberta,3754422.0
2011-04-01,Alberta,3768774.0
2011-07-01,Alberta,3787705.0
2011-10-01,Alberta,3805071.0
2012-01-01,Alberta,3822425.0
2012-04-01,Alberta,3845093.0
2012-07-01,Alberta,3871947.0
2012-10-01,Alberta,3897746.0
2013-01-01,Alberta,3917941.0
2013-04-01,Alberta,3944281.0
2013-07-01,Alberta,3978532.0
2013-10-01,Alberta,4008421.0
2014-01-01,Alberta,4027497.0
2014-04-01,Alberta,4051858.0
2014-07-01,Alberta,4081271.0
2014-10-01,Alberta,4103702.0
2015-01-01,Alberta,4113697.0
2015-04-01,Alberta,4125943.0
2015-07-01,Alberta,4150147.0
2015-10-01,Alberta,4163048.0
2016-01-01,Alberta,4171847.0
2016-04-01,Alberta,4182353.0
2016-07-01,Alberta,4195427.0
2016-10-01,Alberta,4207139.0
2017-01-01,Alberta,4215506.0
2017-04-01,Alberta,4224933.0
2017-07-01,Alberta,4237310.0
2017-10-01,Alberta,4253530.0
2018-01-01,Alberta,4263957.0
2018-04-01,Alberta,4276444.0
2018-07-01,Alberta,4292556.0
2018-10-01,Alberta,4311439.0
2019-01-01,Alberta,4324254.0
2019-04-01,Alberta,4337569.0
2019-07-01,Alberta,4355377.0
2019-10-01,Alberta,4376860.0
2020-01-01,Alberta,4392958.0
2020-04-01,Alberta,4405455.0
2020-07-01,Alberta,4407495.0
2020-10-01,Alberta,4412013.0
2021-01-01,Alberta,4418338.0
2021-04-01,Alberta,4425617.0
2021-07-01,Alberta,4431531.0
2021-10-01,Alberta,4451129.0
2022-01-01,Alberta,4466136.0
2022-04-01,Alberta,4482503.0
2022-07-01,Alberta,4512731.0
2022-10-01,Alberta,4560275.0
2023-01-01,Alberta,4596901.0
2023-04-01,Alberta,4641615.0
2023-07-01,Alberta,4688576.0
2023-10-01,Alberta,4752173.0
2024-01-01,Alberta,4801806.0
2024-04-01,Alberta,4857695.0
2024-07-01,Alberta,4909030.0
2024-10-01,Alberta,4957075.0
2025-01-01,Alberta,4988181.0
2025-04-01,Alberta,5010078.0
2025-07-01,Alberta,5029346.0
2025-10-01,Alberta,5040871.0
1951-07-01,British Columbia,1168000.0
1951-10-01,British Columbia,1179000.0
1952-01-01,British Columbia,1189000.0
1952-04-01,British Columbia,1198000.0
1952-07-01,British Columbia,1209000.0
1952-10-01,British Columbia,1222000.0
1953-01-01,British Columbia,1233000.0
1953-04-01,British Columbia,1242000.0
1953-07-01,British Columbia,1253000.0
1953-10-01,British Columbia,1265000.0
1954-01-01,British Columbia,1278000.0
1954-04-01,British Columbia,1288000.0
1954-07-01,British Columbia,1299000.0
1954-10-01,British Columbia,1311000.0
1955-01-01,British Columbia,1323000.0
1955-04-01,British Columbia,1334000.0
1955-07-01,British Columbia,1347000.0
1955-10-01,British Columbia,1362000.0
1956-01-01,British Columbia,1377000.0
1956-04-01,British Columbia,1388000.0
1956-07-01,British Columbia,1405000.0
1956-10-01,British Columbia,1426000.0
1957-01-01,British Columbia,1449000.0
1957-04-01,British Columbia,1468000.0
1957-07-01,British Columbia,1490000.0
1957-10-01,British Columbia,1511000.0
1958-01-01,British Columbia,1524000.0
1958-04-01,British Columbia,1532000.0
1958-07-01,British Columbia,1540000.0
1958-10-01,British Columbia,1548000.0
1959-01-01,British Columbia,1556000.0
1959-04-01,British Columbia,1562000.0
1959-07-01,British Columbia,1570000.0
1959-10-01,British Columbia,1580000.0
1960-01-01,British Columbia,1589000.0
1960-04-01,British Columbia,1596000.0
1960-07-01,British Columbia,1605000.0
1960-10-01,British Columbia,1614000.0
1961-01-01,British Columbia,1621000.0
1961-04-01,British Columbia,1626000.0
1961-07-01,British Columbia,1632000.0
1961-10-01,British Columbia,1640000.0
1962-01-01,British Columbia,1648000.0
1962-04-01,British Columbia,1655000.0
1962-07-01,British Columbia,1663000.0
1962-10-01,British Columbia,1674000.0
1963-01-01,British Columbia,1686000.0
1963-04-01,British Columbia,1694000.0
1963-07-01,British Columbia,1702000.0
1963-10-01,British Columbia,1716000.0
1964-01-01,British Columbia,1728000.0
1964-04-01,British Columbia,1737000.0
1964-07-01,British Columbia,1750000.0
1964-10-01,British Columbia,1765000.0
1965-01-01,British Columbia,1779000.0
1965-04-01,British Columbia,1790000.0
1965-07-01,British Columbia,1804000.0
1965-10-01,British Columbia,1827000.0
1966-01-01,British Columbia,1848000.0
1966-04-01,British Columbia,1862000.0
1966-07-01,British Columbia,1880000.0
1966-10-01,British Columbia,1905000.0
1967-01-01,British Columbia,1926000.0
1967-04-01,British Columbia,1937000.0
1967-07-01,British Columbia,1950000.0
1967-10-01,British Columbia,1970000.0
1968-01-01,British Columbia,1988000.0
1968-04-01,British Columbia,1996000.0
1968-07-01,British Columbia,2006000.0
1968-10-01,British Columbia,2023000.0
1969-01-01,British Columbia,2042000.0
1969-04-01,British Columbia,2052000.0
1969-07-01,British Columbia,2065000.0
1969-10-01,British Columbia,2082000.0
1970-01-01,British Columbia,2107000.0
1970-04-01,British Columbia,2118000.0
1970-07-01,British Columbia,2134000.0
1970-10-01,British Columbia,2152000.0
1971-01-01,British Columbia,2168000.0
1971-04-01,British Columbia,2178000.0
1971-07-01,British Columbia,2240470.0
1971-10-01,British Columbia,2258651.0
1972-01-01,British Columbia,2278085.0
1972-04-01,British Columbia,2290667.0
1972-07-01,British Columbia,2302086.0
1972-10-01,British Columbia,2318552.0
1973-01-01,British Columbia,2338148.0
1973-04-01,British Columbia,2350837.0
1973-07-01,British Columbia,2367271.0
1973-10-01,British Columbia,2386932.0
1974-01-01,British Columbia,2409913.0
1974-04-01,British Columbia,2424995.0
1974-07-01,British Columbia,2442578.0
1974-10-01,British Columbia,2461396.0
1975-01-01,British Columbia,2479085.0
1975-04-01,British Columbia,2489116.0
1975-07-01,British Columbia,2499564.0
1975-10-01,British Columbia,2510751.0
1976-01-01,British Columbia,2520425.0
1976-04-01,British Columbia,2525812.0
1976-07-01,British Columbia,2533899.0
1976-10-01,British Columbia,2546813.0
1977-01-01,British Columbia,2554051.0
1977-04-01,British Columbia,2560711.0
1977-07-01,British Columbia,2570315.0
1977-10-01,British Columbia,2586668.0
1978-01-01,British Columbia,2595858.0
1978-04-01,British Columbia,2603502.0
1978-07-01,British Columbia,2615162.0
1978-10-01,British Columbia,2632020.0
1979-01-01,British Columbia,2641872.0
1979-04-01,British Columbia,2650940.0
1979-07-01,British Columbia,2665238.0
1979-10-01,British Columbia,2691121.0
1980-01-01,British Columbia,2707690.0
1980-04-01,British Columbia,2722921.0
1980-07-01,British Columbia,2745861.0
1980-10-01,British Columbia,2773680.0
1981-01-01,British Columbia,2790754.0
1981-04-01,British Columbia,2805394.0
1981-07-01,British Columbia,2826558.0
1981-10-01,British Columbia,2845212.0
1982-01-01,British Columbia,2857268.0
1982-04-01,British Columbia,2865557.0
1982-07-01,British Columbia,2876513.0
1982-10-01,British Columbia,2885875.0
1983-01-01,British Columbia,2891441.0
1983-04-01,British Columbia,2898574.0
1983-07-01,British Columbia,2907502.0
1983-10-01,British Columbia,2919166.0
1984-01-01,British Columbia,2927258.0
1984-04-01,British Columbia,2935384.0
1984-07-01,British Columbia,2947181.0
1984-10-01,British Columbia,2956332.0
1985-01-01,British Columbia,2962108.0
1985-04-01,British Columbia,2967584.0
1985-07-01,British Columbia,2975131.0
1985-10-01,British Columbia,2984237.0
1986-01-01,British Columbia,2988964.0
1986-04-01,British Columbia,2994267.0
1986-07-01,British Columbia,3003621.0
1986-10-01,British Columbia,3015876.0
1987-01-01,British Columbia,3021900.0
1987-04-01,British Columbia,3032807.0
1987-07-01,British Columbia,3048651.0
1987-10-01,British Columbia,3068995.0
1988-01-01,British Columbia,3081368.0
1988-04-01,British Columbia,3094274.0
1988-07-01,British Columbia,3114761.0
1988-10-01,British Columbia,3141854.0
1989-01-01,British Columbia,3158092.0
1989-04-01,British Columbia,3174623.0
1989-07-01,British Columbia,3196725.0
1989-10-01,British Columbia,3229220.0
1990-01-01,British Columbia,3247419.0
1990-04-01,British Columbia,3266888.0
1990-07-01,British Columbia,3292111.0
1990-10-01,British Columbia,3322896.0
1991-01-01,British Columbia,3339935.0
1991-04-01,British Columbia,3352585.0
1991-07-01,British Columbia,3373787.0
1991-10-01,British Columbia,3404049.0
1992-01-01,British Columbia,3423217.0
1992-04-01,British Columbia,3443237.0
1992-07-01,British Columbia,3468802.0
1992-10-01,British Columbia,3502209.0
1993-01-01,British Columbia,3522509.0
1993-04-01,British Columbia,3541936.0
1993-07-01,British Columbia,3567772.0
1993-10-01,British Columbia,3601746.0
1994-01-01,British Columbia,3623717.0
1994-04-01,British Columbia,3646632.0
1994-07-01,British Columbia,3676075.0
1994-10-01,British Columbia,3711468.0
1995-01-01,British Columbia,3730564.0
1995-04-01,British Columbia,3751377.0
1995-07-01,British Columbia,3777390.0
1995-10-01,British Columbia,3805461.0
1996-01-01,British Columbia,3826739.0
1996-04-01,British Columbia,3849847.0
1996-07-01,British Columbia,3874317.0
1996-10-01,British Columbia,3899256.0
1997-01-01,British Columbia,3914490.0
1997-04-01,British Columbia,3931056.0
1997-07-01,British Columbia,3948583.0
1997-10-01,British Columbia,3964677.0
1998-01-01,British Columbia,3972821.0
1998-04-01,British Columbia,3977912.0
1998-07-01,British Columbia,3983113.0
1998-10-01,British Columbia,3990451.0
1999-01-01,British Columbia,3995643.0
1999-04-01,British Columbia,4002433.0
1999-07-01,British Columbia,4011375.0
1999-10-01,British Columbia,4021600.0
2000-01-01,British Columbia,4026664.0
2000-04-01,British Columbia,4033319.0
2000-07-01,British Columbia,4039230.0
2000-10-01,British Columbia,4049297.0
2001-01-01,British Columbia,4055229.0
2001-04-01,British Columbia,4066132.0
2001-07-01,British Columbia,4076896.0
2001-10-01,British Columbia,4085595.0
2002-01-01,British Columbia,4087124.0
2002-04-01,British Columbia,4094170.0
2002-07-01,British Columbia,4100504.0
2002-10-01,British Columbia,4108351.0
2003-01-01,British Columbia,4110197.0
2003-04-01,British Columbia,4114884.0
2003-07-01,British Columbia,4124447.0
2003-10-01,British Columbia,4134598.0
2004-01-01,British Columbia,4139895.0
2004-04-01,British Columbia,4145916.0
2004-07-01,British Columbia,4155630.0
2004-10-01,British Columbia,4167802.0
2005-01-01,British Columbia,4174017.0
2005-04-01,British Columbia,4182971.0
2005-07-01,British Columbia,4196076.0
2005-10-01,British Columbia,4212674.0
2006-01-01,British Columbia,4217956.0
2006-04-01,British Columbia,4227980.0
2006-07-01,British Columbia,4241793.0
2006-10-01,British Columbia,4258653.0
2007-01-01,British Columbia,4265328.0
2007-04-01,British Columbia,4276745.0
2007-07-01,British Columbia,4290987.0
2007-10-01,British Columbia,4312048.0
2008-01-01,British Columbia,4319657.0
2008-04-01,British Columbia,4331706.0
2008-07-01,British Columbia,4349338.0
2008-10-01,British Columbia,4371128.0
2009-01-01,British Columbia,4381832.0
2009-04-01,British Columbia,4395197.0
2009-07-01,British Columbia,4410513.0
2009-10-01,British Columbia,4431587.0
2010-01-01,British Columbia,4441345.0
2010-04-01,British Columbia,4453756.0
2010-07-01,British Columbia,4465557.0
2010-10-01,British Columbia,4483613.0
2011-01-01,British Columbia,4482262.0
2011-04-01,British Columbia,4488509.0
2011-07-01,British Columbia,4503819.0
2011-10-01,British Columbia,4529186.0
2012-01-01,British Columbia,4539775.0
2012-04-01,British Columbia,4552320.0
2012-07-01,British Columbia,4570866.0
2012-10-01,British Columbia,4594846.0
2013-01-01,British Columbia,4602742.0
2013-04-01,British Columbia,4616335.0
2013-07-01,British Columbia,4634943.0
2013-10-01,British Columbia,4663919.0
2014-01-01,British Columbia,4672025.0
2014-04-01,British Columbia,4689892.0
2014-07-01,British Columbia,4712691.0
2014-10-01,British Columbia,4743505.0
2015-01-01,British Columbia,4751439.0
2015-04-01,British Columbia,4763917.0
2015-07-01,British Columbia,4765472.0
2015-10-01,British Columbia,4795547.0
2016-01-01,British Columbia,4807562.0
2016-04-01,British Columbia,4831042.0
2016-07-01,British Columbia,4861269.0
2016-10-01,British Columbia,4886638.0
2017-01-01,British Columbia,4894147.0
2017-04-01,British Columbia,4908971.0
2017-07-01,British Columbia,4934202.0
2017-10-01,British Columbia,4962706.0
2018-01-01,British Columbia,4974712.0
2018-04-01,British Columbia,4991716.0
2018-07-01,British Columbia,5020979.0
2018-10-01,British Columbia,5052131.0
2019-01-01,British Columbia,5061132.0
2019-04-01,British Columbia,5080515.0
2019-07-01,British Columbia,5111022.0
2019-10-01,British Columbia,5148047.0
2020-01-01,British Columbia,5157053.0
2020-04-01,British Columbia,5169535.0
2020-07-01,British Columbia,5176101.0
2020-10-01,British Columbia,5173896.0
2021-01-01,British Columbia,5180015.0
2021-04-01,British Columbia,5200393.0
2021-07-01,British Columbia,5226665.0
2021-10-01,British Columbia,5269491.0
2022-01-01,British Columbia,5287664.0
2022-04-01,British Columbia,5313881.0
2022-07-01,British Columbia,5358845.0
2022-10-01,British Columbia,5406059.0
2023-01-01,British Columbia,5432939.0
2023-04-01,British Columbia,5466566.0
2023-07-01,British Columbia,5515296.0
2023-10-01,British Columbia,5572694.0
2024-01-01,British Columbia,5601024.0
2024-04-01,British Columbia,5638043.0
2024-07-01,British Columbia,5671114.0
2024-10-01,British Columbia,5696852.0
2025-01-01,British Columbia,5699989.0
2025-04-01,British Columbia,5699690.0
2025-07-01,British Columbia,5697536.0
2025-10-01,British Columbia,5683201.0
1946-01-01,Canada,12188000.0
1946-04-01,Canada,12241000.0
1946-07-01,Canada,12316000.0
1946-10-01,Canada,12393000.0
1947-01-01,Canada,12450000.0
1947-04-01,Canada,12507000.0
1947-07-01,Canada,12576000.0
1947-10-01,Canada,12646000.0
1948-01-01,Canada,12710000.0
1948-04-01,Canada,12773000.0
1948-07-01,Canada,12852000.0
1948-10-01,Canada,12930000.0
1949-01-01,Canada,12998000.0
1949-04-01,Canada,13399000.0
1949-07-01,Canada,13475000.0
1949-10-01,Canada,13548000.0
1950-01-01,Canada,13607000.0
1950-04-01,Canada,13663000.0
1950-07-01,Canada,13737000.0
1950-10-01,Canada,13807000.0
1951-01-01,Canada,13870000.0
1951-04-01,Canada,13937000.0
1951-07-01,Canada,14050000.0
1951-10-01,Canada,14163000.0
1952-01-01,Canada,14277000.0
1952-04-01,Canada,14376000.0
1952-07-01,Canada,14496000.0
1952-10-01,Canada,14598000.0
1953-01-01,Canada,14682000.0
1953-04-01,Canada,14763000.0
1953-07-01,Canada,14886000.0
1953-10-01,Canada,15001000.0
1954-01-01,Canada,15105000.0
1954-04-01,Canada,15199000.0
1954-07-01,Canada,15330000.0
1954-10-01,Canada,15444000.0
1955-01-01,Canada,15535000.0
1955-04-01,Canada,15620000.0
1955-07-01,Canada,15736000.0
1955-10-01,Canada,15834000.0
1956-01-01,Canada,15919000.0
1956-04-01,Canada,16004000.0
1956-07-01,Canada,16123000.0
1956-10-01,Canada,16235000.0
1957-01-01,Canada,16352000.0
1957-04-01,Canada,16479000.0
1957-07-01,Canada,16677000.0
1957-10-01,Canada,16810000.0
1958-01-01,Canada,16907000.0
1958-04-01,Canada,16997000.0
1958-07-01,Canada,17120000.0
1958-10-01,Canada,17225000.0
1959-01-01,Canada,17318000.0
1959-04-01,Canada,17406000.0
1959-07-01,Canada,17522000.0
1959-10-01,Canada,17624000.0
1960-01-01,Canada,17710000.0
1960-04-01,Canada,17793000.0
1960-07-01,Canada,17909000.0
1960-10-01,Canada,18009000.0
1961-01-01,Canada,18092000.0
1961-04-01,Canada,18172000.0
1961-07-01,Canada,18271000.0
1961-10-01,Canada,18363000.0
1962-01-01,Canada,18442000.0
1962-04-01,Canada,18519000.0
1962-07-01,Canada,18614000.0
1962-10-01,Canada,18708000.0
1963-01-01,Canada,18787000.0
1963-04-01,Canada,18864000.0
1963-07-01,Canada,18964000.0
1963-10-01,Canada,19061000.0
1964-01-01,Canada,19142000.0
1964-04-01,Canada,19222000.0
1964-07-01,Canada,19325000.0
1964-10-01,Canada,19420000.0
1965-01-01,Canada,19501000.0
1965-04-01,Canada,19578000.0
1965-07-01,Canada,19678000.0
1965-10-01,Canada,19777000.0
1966-01-01,Canada,19857000.0
1966-04-01,Canada,19939000.0
1966-07-01,Canada,20048000.0
1966-10-01,Canada,20146000.0
1967-01-01,Canada,20228000.0
1967-04-01,Canada,20306000.0
1967-07-01,Canada,20412000.0
1967-10-01,Canada,20509000.0
1968-01-01,Canada,20581000.0
1968-04-01,Canada,20644000.0
1968-07-01,Canada,20729000.0
1968-10-01,Canada,20814000.0
1969-01-01,Canada,20888000.0
1969-04-01,Canada,20950000.0
1969-07-01,Canada,21028000.0
1969-10-01,Canada,21111000.0
1970-01-01,Canada,21182000.0
1970-04-01,Canada,21244000.0
1970-07-01,Canada,21324000.0
1970-10-01,Canada,21400000.0
1971-01-01,Canada,21465000.0
1971-04-01,Canada,21523000.0
1971-07-01,Canada,21962032.0
1971-10-01,Canada,22039243.0
1972-01-01,Canada,22092498.0
1972-04-01,Canada,22148919.0
1972-07-01,Canada,22218463.0
1972-10-01,Canada,22288499.0
1973-01-01,Canada,22347459.0
1973-04-01,Canada,22405392.0
1973-07-01,Canada,22491777.0
1973-10-01,Canada,22570338.0
1974-01-01,Canada,22649538.0
1974-04-01,Canada,22723274.0
1974-07-01,Canada,22807969.0
1974-10-01,Canada,22907390.0
1975-01-01,Canada,22979190.0
1975-04-01,Canada,23048990.0
1975-07-01,Canada,23143275.0
1975-10-01,Canada,23240585.0
1976-01-01,Canada,23304197.0
1976-04-01,Canada,23369845.0
1976-07-01,Canada,23449808.0
1976-10-01,Canada,23533565.0
1977-01-01,Canada,23591713.0
1977-04-01,Canada,23656739.0
1977-07-01,Canada,23725843.0
1977-10-01,Canada,23801445.0
1978-01-01,Canada,23849503.0
1978-04-01,Canada,23903687.0
1978-07-01,Canada,23963203.0
1978-10-01,Canada,24025447.0
1979-01-01,Canada,24071889.0
1979-04-01,Canada,24128180.0
1979-07-01,Canada,24201544.0
1979-10-01,Canada,24279044.0
1980-01-01,Canada,24345365.0
1980-04-01,Canada,24418295.0
1980-07-01,Canada,24515667.0
1980-10-01,Canada,24603534.0
1981-01-01,Canada,24665355.0
1981-04-01,Canada,24732826.0
1981-07-01,Canada,24819915.0
1981-10-01,Canada,24920120.0
1982-01-01,Canada,24979229.0
1982-04-01,Canada,25042069.0
1982-07-01,Canada,25116942.0
1982-10-01,Canada,25193538.0
1983-01-01,Canada,25242830.0
1983-04-01,Canada,25300372.0
1983-07-01,Canada,25366451.0
1983-10-01,Canada,25434150.0
1984-01-01,Canada,25482358.0
1984-04-01,Canada,25539861.0
1984-07-01,Canada,25607053.0
1984-10-01,Canada,25677668.0
1985-01-01,Canada,25721170.0
1985-04-01,Canada,25774717.0
1985-07-01,Canada,25842116.0
1985-10-01,Canada,25914797.0
1986-01-01,Canada,25962414.0
1986-04-01,Canada,26019615.0
1986-07-01,Canada,26100278.0
1986-10-01,Canada,26187639.0
1987-01-01,Canada,26256140.0
1987-04-01,Canada,26346370.0
1987-07-01,Canada,26446601.0
1987-10-01,Canada,26542370.0
1988-01-01,Canada,26602328.0
1988-04-01,Canada,26679165.0
1988-07-01,Canada,26791747.0
1988-10-01,Canada,26932655.0
1989-01-01,Canada,27032356.0
1989-04-01,Canada,27147776.0
